COD_UNICO_ENDERECO;COD_UF;COD_MUNICIPIO;COD_DISTRITO;COD_SUBDISTRITO;COD_SETOR;NUM_QUADRA;NUM_FACE;CEP;DSC_LOCALIDADE;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR;NUM_ENDERECO;DSC_MODIFICADOR;NOM_COMP_ELEM1;VAL_COMP_ELEM1;NOM_COMP_ELEM2;VAL_COMP_ELEM2;NOM_COMP_ELEM3;VAL_COMP_ELEM3;NOM_COMP_ELEM4;VAL_COMP_ELEM4;NOM_COMP_ELEM5;VAL_COMP_ELEM5;LATITUDE;LONGITUDE;NV_GEO_COORD;COD_ESPECIE;DSC_ESTABELECIMENTO;COD_INDICADOR_ESTAB_ENDERECO;COD_INDICADOR_CONST_ENDERECO;COD_INDICADOR_FINALIDADE_CONST;COD_TIPO_ESPECI
72783092;43;4309803;430980305;43098030500;430980305000005P;0;61;99940000;CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.103404;-51.874647;1;3;AGRICULTURA;1;;;
72781775;43;4309803;430980305;43098030500;430980305000008P;14;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;0;SN;;;;;;;;;;;-28.055202;-51.863511;1;1;;;;;101
224559855;43;4309803;430980305;43098030500;430980305000002P;18;1;99940000;CENTRO;RUA;;DO INTERVENTOR;134;;;;;;;;;;;;-28.058341;-51.853241;1;1;;;;;101
72783093;43;4309803;430980305;43098030500;430980305000005P;0;58;99940000;PULADOR;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.108224;-51.879431;1;1;;;;;101
72783093;43;4309803;430980305;43098030500;430980305000005P;0;58;99940000;PULADOR;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.108224;-51.879431;1;3;AGRICULTURA;1;;;
72782479;43;4309803;430980305;43098030500;430980305000002P;18;1;99940000;CENTRO;RUA;;DO INTERVENTOR;154;;;;;;;;;;;;-28.058186;-51.853770;1;1;;;;;101
72782478;43;4309803;430980305;43098030500;430980305000002P;18;1;99940000;CENTRO;RUA;;DO INTERVENTOR;190;;;;;;;;;;;;-28.058124;-51.854054;1;1;;;;;101
72782482;43;4309803;430980305;43098030500;430980305000002P;18;1;99940000;CENTRO;RUA;;DO INTERVENTOR;132;;;;;;;;;;;;-28.058339;-51.853395;1;1;;;;;101
72782480;43;4309803;430980305;43098030500;430980305000002P;18;1;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.058259;-51.853630;1;1;;;;;101
72781893;43;4309803;430980305;43098030500;430980305000008P;16;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;151;;FUNDOS;;;;;;;;;;-28.053840;-51.863124;1;1;;;;;101
72783090;43;4309803;430980305;43098030500;430980305000005P;0;58;99940000;PULADOR;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.100345;-51.869723;1;1;;;;;101
72783090;43;4309803;430980305;43098030500;430980305000005P;0;58;99940000;PULADOR;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.100345;-51.869723;1;3;;1;;;
208814189;43;4309803;430980305;43098030500;430980305000008P;14;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;263;;;;;;;;;;;;-28.054861;-51.863353;1;1;;;;;101
208814191;43;4309803;430980305;43098030500;430980305000008P;14;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;0;SN;;;;;;;;;;;-28.054703;-51.863257;1;1;;;;;101
72783099;43;4309803;430980305;43098030500;430980305000005P;0;61;99940000;CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.102150;-51.892425;1;6;CASA DE PEDRA PISCINA;1;;;
110212267;43;4309803;430980305;43098030500;430980305000005P;0;61;99940000;CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.106219;-51.891377;1;3;;1;;;
108847269;43;4309803;430980305;43098030500;430980305000002P;9;3;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;289;;;;;;;;;;;;-28.059716;-51.855668;1;1;;;;;101
72781774;43;4309803;430980305;43098030500;430980305000008P;14;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;289;;;;;;;;;;;;-28.055081;-51.863498;1;1;;;;;101
72781891;43;4309803;430980305;43098030500;430980305000008P;16;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;139;;;;;;;;;;;;-28.053826;-51.862853;1;1;;;;;101
208661211;43;4309803;430980305;43098030500;430980305000005P;0;58;99940000;PULADOR;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.097366;-51.862461;1;8;CAPITEL ENCRUZILHADA;1;;;
72782980;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.051925;-51.789917;1;1;;;;;101
72782980;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.051925;-51.789917;1;3;PRODUCAO DE SOJA;1;;;
72783097;43;4309803;430980305;43098030500;430980305000005P;0;61;99940000;CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.106381;-51.891192;1;1;;;;;101
72783097;43;4309803;430980305;43098030500;430980305000005P;0;61;99940000;CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.106381;-51.891192;1;3;AGRICULTURA LEITE AVIARIO;1;;;
72782348;43;4309803;430980305;43098030500;430980305000002P;9;3;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;303;;;;;;;;;;;;-28.059652;-51.855686;1;1;;;;;101
72782982;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.056204;-51.791279;1;1;;;;;101
72782982;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.056204;-51.791279;1;3;;1;;;
72782981;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.051640;-51.795187;1;1;;;;;101
72782981;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.051640;-51.795187;1;3;;1;;;
72781892;43;4309803;430980305;43098030500;430980305000008P;16;2;99940000;CENTRO;RUA;;VIRGINIO BASSO;151;;FRENTE;;;;;;;;;;-28.053911;-51.862884;1;1;;;;;101
72782983;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.065939;-51.787353;1;1;;;;;101
72782983;43;4309803;430980305;43098030500;430980305000004P;0;10;99940000;PAIOL DA VARZEA;ESTRADA;;RS 467 SENTIDO NADIR TIEPO;0;SN;;;;;;;;;;;-28.065939;-51.787353;1;3;PRODUCAO DE GRAOS E LEITE;1;;;
72782351;43;4309803;430980305;43098030500;430980305000002P;9;3;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;317;;;;;;;;;;;;-28.059603;-51.855818;1;1;;;;;101
72781918;43;4309803;430980305;43098030500;430980305000008P;19;4;99940000;CENTRO;RUA;;ROMAO MIOLA;814;;;;;;;;;;;;-28.053167;-51.861099;1;1;;;;;101
208814390;43;4309803;430980305;43098030500;430980305000008P;19;4;99940000;CENTRO;RUA;;ROMAO MIOLA;188;;;;;;;;;;;;-28.053795;-51.861021;1;1;;;;;101
72782403;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;311;;ANDAR;1;;;;;;;;;-28.057525;-51.855128;1;6;BANCO DO BRASIL;1;;;
72783254;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.037281;-51.905387;1;3;;1;;;
72783254;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.037281;-51.905387;1;1;;;;;101
72783255;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036664;-51.902019;1;3;;1;;;
72783255;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036664;-51.902019;1;1;;;;;101
72783256;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036243;-51.904922;1;3;;1;;;
72783256;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036243;-51.904922;1;1;;;;;101
224559825;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.057703;-51.854620;1;6;GARAGEM;1;;;
224559827;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;311;;;;;;;;;;;;-28.057493;-51.855048;1;2;EDIFICIO PANISSON;;;;104
72782600;43;4309803;430980305;43098030500;430980305000003P;7;8;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;280;;;;;;;;;;;;-28.061024;-51.858674;1;1;;;;;101
72781910;43;4309803;430980305;43098030500;430980305000008P;18;2;99940000;CENTRO;RUA;;ROMAO MIOLA;135;;;;;;;;;;;;-28.053681;-51.861486;1;6;CONSULTORA ESPIRITUAL MARIANA;1;;;
72781911;43;4309803;430980305;43098030500;430980305000008P;18;2;99940000;CENTRO;RUA;;ROMAO MIOLA;67;;;;;;;;;;;;-28.053076;-51.861243;1;1;;;;;101
108847278;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;411;;;;;;;;;;;;-28.057988;-51.854132;1;1;;;;;101
72782635;43;4309803;430980305;43098030500;430980305000003P;8;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;840;;;;;;;;;;;;-28.059671;-51.860138;1;1;;;;;101
72783250;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040866;-51.907001;1;3;;1;;;
72783250;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040866;-51.907001;1;1;;;;;101
72783257;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036706;-51.905266;1;3;;1;;;
72783257;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.036706;-51.905266;1;1;;;;;101
72783253;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040445;-51.912138;1;3;;1;;;
72783253;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040445;-51.912138;1;1;;;;;101
72782598;43;4309803;430980305;43098030500;430980305000003P;7;8;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;304;;;;;;;;;;;;-28.060936;-51.858957;1;1;;;;;101
72783251;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040794;-51.911396;1;3;;1;;;
72783251;43;4309803;430980305;43098030500;430980305000006P;0;9;99940000;NAVEGANTES;ESTRADA;;DELVO CORSO;0;SN;;;;;;;;;;;-28.040794;-51.911396;1;1;;;;;101
72782599;43;4309803;430980305;43098030500;430980305000003P;7;8;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;292;;;;;;;;;;;;-28.060977;-51.858849;1;1;;;;;101
72782399;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;205;;;;;;;;;;;;-28.057748;-51.854457;1;1;;;;;101
72782400;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;271;;;;;;;;;;;;-28.057628;-51.854752;1;1;;;;;101
108847279;43;4309803;430980305;43098030500;430980305000002P;11;3;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.057585;-51.854907;1;6;SEM NOME;2;;;
72781919;43;4309803;430980305;43098030500;430980305000008P;19;4;99940000;CENTRO;RUA;;ROMAO MIOLA;160;;;;;;;;;;;;-28.053409;-51.861215;1;1;;;;;101
220186868;43;4309803;430980305;43098030500;430980305000003P;7;8;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;336;;;;;;;;;;;;-28.060783;-51.859315;1;1;;;;;101
72782634;43;4309803;430980305;43098030500;430980305000003P;8;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;868;;;;;;;;;;;;-28.059905;-51.860300;1;1;;;;;101
208814299;43;4309803;430980305;43098030500;430980305000008P;15;29;99940000;CENTRO;RUA;;ALBERTO ROSSI;24;;;;;;;;;;;;-28.052955;-51.863321;1;1;;;;;101
72781866;43;4309803;430980305;43098030500;430980305000008P;15;29;99940000;CENTRO;RUA;;ALBERTO ROSSI;0;SN;;;;;;;;;;;-28.052737;-51.863526;1;7;;;1;4;
72782881;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.114719;-51.733003;1;3;;1;;;
72782884;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.090356;-51.743216;1;1;;;;;101
72782884;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.090356;-51.743216;1;3;PRODUCAO DE BATATA E GRAOS;1;;;
72783094;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.111447;-51.884297;1;1;;;;;101
72783094;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.111447;-51.884297;1;3;AGRICULTURA;1;;;
208076163;43;4309803;430980315;43098031500;430980315000001P;1;5;99945000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.176333;-51.760062;1;1;;;;;101
208076171;43;4309803;430980315;43098031500;430980315000001P;1;5;99945000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.176456;-51.760155;1;1;;;;;101
72782879;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.115413;-51.732502;1;1;;;;;101
213477536;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.101266;-51.734227;1;3;MAZZUTI;1;;;
213477536;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.101266;-51.734227;1;1;;;;;101
72783091;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;CASA;;;;;;;;;;-28.100347;-51.864813;1;1;;;;;101
72783091;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;CASA;;;;;;;;;;-28.100347;-51.864813;1;3;AGRICULTURA;1;;;
72782886;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.070991;-51.759611;1;1;;;;;101
208076169;43;4309803;430980315;43098031500;430980315000001P;1;5;99945000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.175963;-51.760305;1;4;CECILIA MEIRELLES;1;;;
72783095;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.111406;-51.884293;1;1;;;;;101
72783095;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.111406;-51.884293;1;3;AGRICULTURA;1;;;
72781518;43;4309803;430980305;43098030500;430980305000009P;2;1;99940000;CENTRO;RUA;;HONORIO GIRARDI BRAMBATTI;0;SN;;;;;;;;;;;-28.050687;-51.852519;1;1;;;;;101
208814298;43;4309803;430980305;43098030500;430980305000008P;15;29;99940000;CENTRO;RUA;;ALBERTO ROSSI;26;;;;;;;;;;;;-28.053035;-51.863188;1;1;;;;;101
110212268;43;4309803;430980305;43098030500;430980305000005P;0;4;99940000;DIVINO CAMPINAS;ESTRADA;;DIVINO A CAMPINAS;0;SN;;;;;;;;;;;-28.077546;-51.865851;1;3;AGROPECUARIO;1;;;
72783297;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.027772;-51.889279;1;1;;;;;101
72783297;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.027772;-51.889279;1;3;;1;;;
213477537;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.103035;-51.737689;1;1;;;;;101
72782892;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.114252;-51.734027;1;1;;;;;101
213477538;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.114664;-51.733970;1;1;;;;;101
208076166;43;4309803;430980315;43098031500;430980315000001P;1;5;99945000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.175960;-51.760082;1;1;;;;;101
72783298;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.024592;-51.889870;1;1;;;;;101
72783298;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.024592;-51.889870;1;3;;1;;;
72783299;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.020816;-51.865480;1;1;;;;;101
72783299;43;4309803;430980305;43098030500;430980305000007P;0;58;99940000;ARACA ALTO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.020816;-51.865480;1;3;AGRICULTURA;1;;;
72782890;43;4309803;430980305;43098030500;430980305000004P;0;2;99940000;TRES PINHEIROS;RODOVIA;;RS 126;0;SN;;;;;;;;;;;-28.114837;-51.732943;1;1;;;;;101
111064149;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.131960;-51.816231;1;3;;1;;;
111064150;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.147221;-51.815149;1;1;;;;;101
111064150;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.147221;-51.815149;1;3;;1;;;
111064126;43;4309803;430980310;43098031000;430980310000002P;0;64;99940000;RIO TELHA;ESTRADA;SANTA;TEREZINHA A RIO TELHA;0;SN;;;;;;;;;;;-28.147744;-51.851805;1;3;;1;;;
111064126;43;4309803;430980310;43098031000;430980310000002P;0;64;99940000;RIO TELHA;ESTRADA;SANTA;TEREZINHA A RIO TELHA;0;SN;;;;;;;;;;;-28.147744;-51.851805;1;1;;;;;101
208076298;43;4309803;430980315;43098031500;430980315000001P;5;6;99940000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.178293;-51.759748;1;1;;;;;101
72781864;43;4309803;430980305;43098030500;430980305000008P;15;27;99940000;CENTRO;RUA;;VIRGINIO BASSO;69;;;;;;;;;;;;-28.053277;-51.862574;1;1;;;;;101
208076304;43;4309803;430980315;43098031500;430980315000001P;5;6;99940000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.179073;-51.759710;1;1;;;;;101
208814194;43;4309803;430980305;43098030500;430980305000008P;14;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;;;;;;;;;;;-28.055236;-51.863843;1;6;MAGRIL;1;;;
208076301;43;4309803;430980315;43098031500;430980315000001P;5;6;99940000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.178536;-51.759844;1;1;;;;;101
111064157;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.152975;-51.818761;1;1;;;;;101
111064157;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.152975;-51.818761;1;3;;1;;;
111064147;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.125216;-51.810156;1;1;;;;;101
111064147;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.125216;-51.810156;1;3;;1;;;
111064152;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.141478;-51.812777;1;3;;1;;;
111064151;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.131015;-51.806422;1;3;;1;;;
72782516;43;4309803;430980305;43098030500;430980305000003P;3;4;99940000;CENTRO;RUA;;SANANDUVA;0;SN;;;;;;;;;;;-28.058433;-51.856211;1;6;GINASIO DA ESCOLA;1;;;
208076303;43;4309803;430980315;43098031500;430980315000001P;5;6;99940000;VILA VITORIA;RUA;;A;0;SN;;;;;;;;;;;-28.179028;-51.759786;1;1;;;;;101
72781863;43;4309803;430980305;43098030500;430980305000008P;15;27;99940000;CENTRO;RUA;;VIRGINIO BASSO;0;SN;;;;;;;;;;;-28.052847;-51.862314;1;1;;;;;101
111064159;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.145674;-51.814414;1;1;;;;;101
111064159;43;4309803;430980315;43098031500;430980315000002P;0;66;99940000;SANTA TEREZINHA;ESTRADA;SANTA;TEREZINHA;0;SN;;;;;;;;;;;-28.145674;-51.814414;1;3;;1;;;
72781644;43;4309803;430980305;43098030500;430980305000009P;9;1;99940000;CENTRO;RUA;;DO COMERCIO;270;;ANDAR;2;APARTAMENTO;2;;;;;;;-28.055005;-51.855904;1;1;;;;;103
224368231;43;4309803;430980305;43098030500;430980305000009P;11;6;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;;;;;;;;;;;-28.054618;-51.859161;1;6;GALPAO DE MAQUINAS;1;;;
72781750;43;4309803;430980305;43098030500;430980305000009P;11;6;99940000;CENTRO;RUA;;PAULINA PANSERA;230;;;;;;;;;;;;-28.054166;-51.859009;1;1;;;;;101
224368131;43;4309803;430980305;43098030500;430980305000009P;9;1;99940000;CENTRO;RUA;;DO COMERCIO;304;;ANDAR;2;;;;;;;;;-28.054898;-51.856212;1;1;;;;;103
113128140;43;4309803;430980305;43098030500;430980305000005P;0;51;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;;;;;;;;;;;-28.099724;-51.830232;1;3;;1;;;
209729759;43;4309803;430980305;43098030500;430980305000007P;0;56;99940000;RIO DO MEIO;ESTRADA;;RIO DO MEIOA ARACA ALTO;0;SN;;;;;;;;;;;-28.043851;-51.850258;1;1;;;;;101
209729761;43;4309803;430980305;43098030500;430980305000007P;0;56;99940000;RIO DO MEIO;ESTRADA;;RIO DO MEIOA ARACA ALTO;0;SN;;;;;;;;;;;-28.043649;-51.849943;1;1;;;;;101
209729766;43;4309803;430980305;43098030500;430980305000007P;0;56;99940000;RIO DO MEIO;ESTRADA;;RIO DO MEIOA ARACA ALTO;0;SN;;;;;;;;;;;-28.042384;-51.848483;1;6;ASS MOTORISTAS DE IBIACA;1;;;
209729770;43;4309803;430980305;43098030500;430980305000007P;0;56;99940000;RIO DO MEIO;ESTRADA;;RIO DO MEIOA ARACA ALTO;0;SN;;;;;;;;;;;-28.040751;-51.851297;1;1;;;;;101
72781643;43;4309803;430980305;43098030500;430980305000009P;9;1;99940000;CENTRO;RUA;;DO COMERCIO;270;;ANDAR;2;;;;;;;;;-28.055067;-51.855809;1;1;;;;;103
72781751;43;4309803;430980305;43098030500;430980305000009P;11;6;99940000;CENTRO;RUA;;PAULINA PANSERA;224;;;;;;;;;;;;-28.054201;-51.859001;1;1;;;;;101
113128115;43;4309803;430980305;43098030500;430980305000005P;0;51;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;;;;;;;;;;;-28.086260;-51.832667;1;3;;1;;;
72781645;43;4309803;430980305;43098030500;430980305000009P;9;1;99940000;CENTRO;RUA;;DO COMERCIO;270;;TERREO;;;;;;;;;;-28.054915;-51.855883;1;6;SALAO DE BELEZA;1;;;
72781651;43;4309803;430980305;43098030500;430980305000009P;9;1;99940000;CENTRO;RUA;;DO COMERCIO;292;;PORAO;1;SALA;;;;;;;;-28.054904;-51.856122;1;6;LOJA VAGA;1;;;
209729764;43;4309803;430980305;43098030500;430980305000007P;0;56;99940000;RIO DO MEIO;ESTRADA;;RIO DO MEIOA ARACA ALTO;0;SN;;;;;;;;;;;-28.043876;-51.849853;1;1;;;;;101
72781752;43;4309803;430980305;43098030500;430980305000009P;11;6;99940000;CENTRO;RUA;;PAULINA PANSERA;214;;;;;;;;;;;;-28.054084;-51.858913;1;1;;;;;101
